"seqnames","start","end","V6","geneId","annotation"
"chrX",10326761,10327349,3.50468,"FBgn0030189","Promoter"
"chrX",10329105,10329854,37.531,"FBgn0011770","Promoter"
"chrX",10347966,10348324,4.42876,"FBgn0065046","Promoter"
"chrX",10349576,10350298,10.6731,"FBgn0065046","Intron (FBtr0347009/FBgn0028331, intron 7 of 7)"
"chrX",10359396,10360029,1.83556,"FBgn0028331","Exon (FBtr0347009/FBgn0028331, exon 2 of 8)"
"chrX",10365201,10366263,12.5772,"FBgn0028331","Promoter"
"chrX",10368049,10369588,22.2849,"FBgn0028480","Promoter"
"chrX",10385948,10386981,7.72463,"FBgn0000711","Promoter"
"chrX",10463086,10463452,2.26258,"FBgn0083167","3' UTR"
"chrX",10464372,10465034,10.2906,"FBgn0083167","3' UTR"
"chrX",10465609,10475758,22.1116,"FBgn0030206","Promoter"
"chrX",10478874,10479288,7.55271,"FBgn0030208","Promoter"
"chrX",10479917,10481309,2.4161,"FBgn0030208","Promoter"
"chrX",10482709,10483096,4.98079,"FBgn0030208","3' UTR"
"chrX",10497454,10497803,1.52931,"FBgn0085443","Exon (FBtr0310292/FBgn0085443, exon 7 of 10)"
"chrX",10546361,10547483,30.0775,"FBgn0085443","Promoter"
"chrX",10548642,10549022,9.14585,"FBgn0085443","Intron (FBtr0310438/FBgn0085443, intron 1 of 7)"
"chrX",10556541,10557608,10.8517,"FBgn0085443","Promoter"
"chrX",10576757,10577132,4.02195,"FBgn0085443","Intron (FBtr0310295/FBgn0085443, intron 3 of 10)"
"chrX",10577773,10578108,4.29252,"FBgn0085443","Intron (FBtr0310295/FBgn0085443, intron 3 of 10)"
"chrX",10584584,10585466,18.2952,"FBgn0085443","Promoter"
"chrX",10601278,10601685,11.6238,"FBgn0030218","Promoter"
"chrX",10714467,10716487,5.14608,"FBgn0003204","Exon (FBtr0333017/FBgn0052676, exon 3 of 4)"
"chrX",10718035,10718807,10.2234,"FBgn0003204","Intron (FBtr0333017/FBgn0052676, intron 2 of 3)"
"chrX",10719233,10719707,5.6574,"FBgn0003204","Intron (FBtr0333017/FBgn0052676, intron 2 of 3)"
"chrX",10721216,10723634,5.59946,"FBgn0003204","Intron (FBtr0333017/FBgn0052676, intron 2 of 3)"
"chrX",10725037,10726213,3.43175,"FBgn0003204","Intron (FBtr0333017/FBgn0052676, intron 2 of 3)"
"chrX",10727893,10728716,4.29252,"FBgn0003204","Intron (FBtr0333017/FBgn0052676, intron 1 of 3)"
"chrX",10729541,10730779,3.54763,"FBgn0003204","Intron (FBtr0333017/FBgn0052676, intron 1 of 3)"
"chrX",10738862,10739852,7.95136,"FBgn0003204","Intron (FBtr0333017/FBgn0052676, intron 1 of 3)"
"chrX",10743794,10746833,94.4139,"FBgn0003204","Promoter"
"chrX",10763428,10764150,3.08605,"FBgn0052675","Promoter"
"chrX",10766451,10768245,21.667,"FBgn0052672","Promoter"
"chrX",10768667,10769973,6.53048,"FBgn0030228","Promoter"
"chrX",10771813,10773140,49.1985,"FBgn0030234","Promoter"
"chrX",10780023,10786951,45.5112,"FBgn0003360","Promoter"
"chrX",10801456,10803036,4.85443,"FBgn0285926","Intron (FBtr0073414/FBgn0285926, intron 3 of 6)"
"chrX",10805231,10806840,15.2004,"FBgn0285926","Promoter"
"chrX",10813834,10815701,19.4939,"FBgn0285926","Promoter"
"chrX",10833313,10833815,3.24179,"FBgn0040850","3' UTR"
"chrX",10835486,10836119,5.44419,"FBgn0040850","Intron (FBtr0073411/FBgn0003321, intron 5 of 9)"
"chrX",10846063,10846809,7.77492,"FBgn0003321","Promoter"
"chrX",10847728,10850923,14.5871,"FBgn0030240","Promoter"
"chrX",10857701,10860903,7.94259,"FBgn0030243","Promoter"
"chrX",10877323,10877699,7.93541,"FBgn0030245","Promoter"
"chrX",10897906,10899135,7.24694,"FBgn0030246","Promoter"
"chrX",10927410,10928513,14.9312,"FBgn0030251","Promoter"
"chrX",10930759,10940185,52.6309,"FBgn0263705","Promoter"
"chrX",10940592,10948614,18.9872,"FBgn0052671","Exon (FBtr0346278/FBgn0263705, exon 3 of 7)"
"chrX",10951889,10952393,2.77625,"FBgn0052670","Promoter"
"chrX",10952894,10953241,4.85457,"FBgn0052670","Promoter"
"chrX",10954108,10954454,4.38276,"FBgn0263705","Promoter"
"chrX",10954880,10956546,8.04134,"FBgn0263705","Promoter"
"chrX",10957774,10958428,6.70235,"FBgn0263705","Intron (FBtr0346278/FBgn0263705, intron 3 of 6)"
"chrX",10959439,10959962,6.08201,"FBgn0263705","Intron (FBtr0346278/FBgn0263705, intron 3 of 6)"
"chrX",10960641,10961732,6.70235,"FBgn0021742","Exon (FBtr0346278/FBgn0263705, exon 4 of 7)"
"chrX",10962114,10967694,32.7034,"FBgn0021742","Promoter"
"chrX",11090486,11091788,7.03833,"FBgn0030263","Promoter"
"chrX",11092766,11094099,3.93012,"FBgn0027498","Promoter"
"chrX",11096118,11096958,23.6408,"FBgn0259101","Promoter"
"chrX",11097526,11098964,5.77955,"FBgn0259101","Intron (FBtr0299513/FBgn0259101, intron 1 of 8)"
"chrX",11100404,11100877,1.49859,"FBgn0259101","Intron (FBtr0299513/FBgn0259101, intron 1 of 8)"
"chrX",11102475,11103028,10.0869,"FBgn0259101","Promoter"
"chrX",11108511,11109255,7.059,"FBgn0015245","Promoter"
"chrX",11110945,11111902,2.54931,"FBgn0015245","3' UTR"
"chrX",11112575,11113342,5.44419,"FBgn0015245","3' UTR"
"chrX",11122924,11124529,9.69073,"FBgn0030266","Promoter"
"chrX",11125267,11129051,58.8517,"FBgn0028686","Promoter"
"chrX",11132526,11133192,4.33727,"FBgn0265535","Promoter"
"chrX",11133649,11134530,2.62255,"FBgn0265535","Exon (FBtr0073479/FBgn0030268, exon 2 of 4)"
"chrX",11134884,11137034,9.40634,"FBgn0030268","Promoter"
"chrX",11138096,11139011,16.0764,"FBgn0030269","Promoter"
"chrX",11143970,11145067,11.819,"FBgn0030272","Promoter"
"chrX",11145494,11147084,31.0284,"FBgn0020255","Promoter"
"chrX",11147432,11148594,43.3615,"FBgn0020255","Promoter"
"chrX",11149673,11153437,22.2118,"FBgn0261277","Promoter"
"chrX",11154378,11156246,17.6857,"FBgn0030276","Promoter"
"chrX",11156834,11157723,7.02125,"FBgn0052668","Exon (FBtr0073469/FBgn0052668, exon 6 of 7)"
"chrX",11159477,11159984,2.32968,"FBgn0052668","Promoter"
"chrX",11162347,11163013,2.33057,"FBgn0030276","3' UTR"
"chrX",11184612,11185832,6.5621,"FBgn0030278","Distal Intergenic"
"chrX",11188379,11189157,7.17279,"FBgn0265986","Distal Intergenic"
"chrX",11325763,11327230,19.2069,"FBgn0030286","Promoter"
"chrX",11332556,11333117,2.32968,"FBgn0028421","Exon (FBtr0073448/FBgn0030286, exon 5 of 7)"
"chrX",11335833,11336772,4.21943,"FBgn0028421","Exon (FBtr0289954/FBgn0028421, exon 6 of 8)"
"chrX",11337303,11341195,27.7817,"FBgn0028421","Promoter"
"chrX",11345148,11347726,10.6788,"FBgn0030289","Promoter"
"chrX",11349316,11353080,16.1434,"FBgn0030292","Promoter"
"chrX",11353510,11354539,4.77139,"FBgn0000499","3' UTR"
"chrX",11355839,11358558,14.0089,"FBgn0000499","Promoter"
"chrX",11359282,11359811,7.0979,"FBgn0030294","Promoter"
"chrX",11366534,11368064,16.6526,"FBgn0004864","Promoter"
"chrX",11368567,11369163,8.05684,"FBgn0027359","Promoter"
"chrX",11389672,11391556,74.8312,"FBgn0001624","Promoter"
"chrX",11392494,11394568,67.0834,"FBgn0001624","Exon (FBtr0112813/FBgn0001624, exon 6 of 18)"
"chrX",11418713,11419193,2.05531,"FBgn0045502","Distal Intergenic"
"chrX",11448551,11449999,7.25461,"FBgn0262740","Intron (FBtr0073547/FBgn0262740, intron 1 of 8)"
"chrX",11453271,11454310,13.0543,"FBgn0262740","Promoter"
"chrX",11454801,11456354,10.4087,"FBgn0030301","Promoter"
"chrX",11483527,11487114,39.6022,"FBgn0030306","Promoter"
"chrX",11493129,11494117,16.9281,"FBgn0052666","Promoter"
"chrX",11494956,11495838,6.04872,"FBgn0052666","Intron (FBtr0301020/FBgn0052666, intron 2 of 5)"
"chrX",11496586,11497324,9.14585,"FBgn0052666","Intron (FBtr0301020/FBgn0052666, intron 2 of 5)"
"chrX",11498407,11498951,6.06044,"FBgn0052666","Intron (FBtr0301020/FBgn0052666, intron 2 of 5)"
"chrX",11501101,11502100,3.50196,"FBgn0052666","Intron (FBtr0301020/FBgn0052666, intron 2 of 5)"
"chrX",11503786,11507280,27.7573,"FBgn0052666","Intron (FBtr0301020/FBgn0052666, intron 2 of 5)"
"chrX",11512304,11512652,4.26809,"FBgn0052666","Intron (FBtr0301020/FBgn0052666, intron 2 of 5)"
"chrX",11515742,11516141,3.75821,"FBgn0052666","Intron (FBtr0301020/FBgn0052666, intron 2 of 5)"
"chrX",11520903,11521347,3.50196,"FBgn0262335","Intron (FBtr0301020/FBgn0052666, intron 2 of 5)"
"chrX",11521913,11522296,5.44419,"FBgn0262335","Intron (FBtr0301020/FBgn0052666, intron 2 of 5)"
"chrX",11522735,11525922,37.4562,"FBgn0262335","Intron (FBtr0301020/FBgn0052666, intron 2 of 5)"
"chrX",11527185,11527623,2.9219,"FBgn0262335","Intron (FBtr0301020/FBgn0052666, intron 2 of 5)"
"chrX",11528368,11528770,4.85457,"FBgn0262335","Intron (FBtr0301020/FBgn0052666, intron 2 of 5)"
"chrX",11531018,11531652,5.74075,"FBgn0262335","Intron (FBtr0301020/FBgn0052666, intron 2 of 5)"
"chrX",11532673,11534199,43.4138,"FBgn0262335","Intron (FBtr0301020/FBgn0052666, intron 2 of 5)"
"chrX",11542287,11545269,10.6992,"FBgn0262335","Intron (FBtr0301020/FBgn0052666, intron 2 of 5)"
"chrX",11546815,11551352,17.6464,"FBgn0262335","Promoter"
"chrX",11551869,11553391,5.62697,"FBgn0030309","3' UTR"
"chrX",11554142,11554487,2.53534,"FBgn0030309","3' UTR"
"chrX",11558046,11558655,4.69184,"FBgn0030309","Promoter"
"chrX",11563495,11564292,4.33071,"FBgn0030310","3' UTR"
"chrX",11567510,11568323,6.29759,"FBgn0003277","Exon (FBtr0073542/FBgn0003277, exon 2 of 4)"
"chrX",11568661,11570355,24.3375,"FBgn0003277","Promoter"
"chrX",11570729,11571235,4.66477,"FBgn0030311","Promoter"
"chrX",11574683,11576383,7.1052,"FBgn0000618","Promoter"
"chrX",11577011,11577708,3.71794,"FBgn0030316","Promoter"
"chrX",11578074,11581173,24.303,"FBgn0002948","Promoter"
"chrX",11586286,11586735,4.57002,"FBgn0262853","Promoter"
"chrX",11587945,11588872,11.4697,"FBgn0262851","Promoter"
"chrX",11589303,11590987,58.57,"FBgn0262851","Promoter"
"chrX",11591384,11593062,58.0044,"FBgn0262850","Promoter"
"chrX",11593508,11595159,26.8491,"FBgn0262849","Promoter"
"chrX",11595577,11599333,53.0995,"FBgn0262847","Promoter"
"chrX",11599695,11602532,57.0291,"FBgn0030318","Promoter"
"chrX",11603387,11603902,7.39685,"FBgn0030319","Promoter"
"chrX",11604344,11605517,8.81459,"FBgn0030319","Promoter"
"chrX",11606860,11607460,3.7701,"FBgn0030319","Exon (FBtr0073536/FBgn0030320, exon 9 of 9)"
"chrX",11610638,11611563,7.08481,"FBgn0030320","Promoter"
"chrX",11612059,11613727,16.3254,"FBgn0030321","Promoter"
"chrX",11614179,11614943,3.21998,"FBgn0266421","Promoter"
"chrX",11615312,11615720,5.70124,"FBgn0266421","Promoter"
"chrX",11616365,11617062,5.21119,"FBgn0002723","Promoter"
"chrX",11621979,11623134,43.4046,"FBgn0004370","Promoter"
"chrX",11657192,11658302,3.31494,"FBgn0030323","Intron (FBtr0073522/FBgn0004370, intron 2 of 12)"
"chrX",11659085,11659697,4.42339,"FBgn0030323","Intron (FBtr0073522/FBgn0004370, intron 2 of 12)"
"chrX",11660667,11662901,11.4044,"FBgn0030323","Intron (FBtr0073522/FBgn0004370, intron 2 of 12)"
"chrX",11677643,11678316,8.78321,"FBgn0030323","Promoter"
"chrX",11679179,11679813,2.47908,"FBgn0014133","Promoter"
"chrX",11682043,11685967,39.4003,"FBgn0014133","Exon (FBtr0073526/FBgn0014133, exon 3 of 6)"
"chrX",11686625,11687831,14.6242,"FBgn0011754","Exon (FBtr0073526/FBgn0014133, exon 4 of 6)"
"chrX",11689097,11689836,17.4333,"FBgn0011754","3' UTR"
"chrX",11690449,11691017,2.60865,"FBgn0011754","3' UTR"
"chrX",11695173,11696440,15.3094,"FBgn0011754","Promoter"
"chrX",11703859,11705337,10.0423,"FBgn0030326","Promoter"
"chrX",11706981,11707438,3.72144,"FBgn0030326","3' UTR"
"chrX",11708036,11708696,5.34106,"FBgn0030327","Exon (FBtr0073620/FBgn0030327, exon 2 of 4)"
"chrX",11709163,11710706,15.1066,"FBgn0030327","Promoter"
"chrX",11711411,11714712,9.25893,"FBgn0030328","Promoter"
"chrX",11717015,11717524,17.7952,"FBgn0030329","Promoter"
"chrX",11718513,11719638,8.49693,"FBgn0030330","Promoter"
"chrX",11720508,11721834,7.69738,"FBgn0030330","Promoter"
"chrX",11729098,11729957,24.3738,"FBgn0260812","Promoter"
"chrX",11740829,11741665,15.7631,"FBgn0263215","Promoter"
"chrX",11746451,11746821,1.31672,"FBgn0263215","Distal Intergenic"
"chrX",11754029,11754714,18.0959,"FBgn0002577","Promoter"
"chrX",11778579,11779186,13.0979,"FBgn0004511","Promoter"
"chrX",11783125,11783480,2.54931,"FBgn0030334","Distal Intergenic"
"chrX",11787414,11787911,4.7988,"FBgn0030334","Promoter"
"chrX",11792654,11794246,8.56089,"FBgn0000259","Promoter"
"chrX",11799854,11807305,356.85,"FBgn0001218","Promoter"
"chrX",11815185,11816480,10.5048,"FBgn0030336","Promoter"
"chrX",11816940,11817743,3.25057,"FBgn0266019","Promoter"
"chrX",11820827,11821665,6.59017,"FBgn0266019","Intron (FBtr0305604/FBgn0266019, intron 1 of 7)"
"chrX",11823451,11824038,5.8176,"FBgn0266019","5' UTR"
"chrX",11825648,11826015,3.59536,"FBgn0266019","Exon (FBtr0305604/FBgn0266019, exon 4 of 8)"
"chrX",11851263,11852428,14.5238,"FBgn0030341","Promoter"
"chrX",11853903,11854538,7.20557,"FBgn0030342","Promoter"
"chrX",11855019,11856207,11.1956,"FBgn0030343","Promoter"
"chrX",11867535,11868813,3.63204,"FBgn0030344","Promoter"
"chrX",11869293,11870141,4.76563,"FBgn0030345","Promoter"
"chrX",11871868,11872599,2.61976,"FBgn0030346","Promoter"
"chrX",11884820,11885210,2.85556,"FBgn0030349","Promoter"
"chrX",11886719,11889108,23.601,"FBgn0030349","Promoter"
"chrX",11892967,11894317,12.7038,"FBgn0260780","Promoter"
"chrX",11902961,11904990,2.66365,"FBgn0030354","Promoter"
"chrX",11908498,11910605,6.23862,"FBgn0262686","3' UTR"
"chrX",11910947,11911365,2.15541,"FBgn0262686","Exon (FBtr0073595/FBgn0250871, exon 5 of 8)"
"chrX",11912966,11914099,4.78182,"FBgn0250871","5' UTR"
"chrX",11914978,11917326,9.40587,"FBgn0250871","Promoter"
"chrX",11999545,12004981,38.2733,"FBgn0001083","Promoter"
"chrX",12007117,12007825,17.436,"FBgn0030360","Promoter"
"chrX",12008186,12009309,3.52943,"FBgn0030360","5' UTR"
"chrX",12011323,12011718,2.37377,"FBgn0030361","Promoter"
"chrX",12016158,12017093,3.97342,"FBgn0030362","Promoter"
"chrX",12018673,12020199,5.65581,"FBgn0030364","Promoter"
"chrX",12021433,12022693,12.7507,"FBgn0030365","Promoter"
"chrX",12026729,12028851,4.13427,"FBgn0030366","Promoter"
"chrX",12062232,12063245,3.25253,"FBgn0052656","Exon (FBtr0342741/FBgn0052656, exon 2 of 2)"
"chrX",12226085,12226949,3.9265,"FBgn0267001","Intron (FBtr0346335/FBgn0267001, intron 6 of 19)"
"chrX",12463575,12464339,20.593,"FBgn0259143","Promoter"
"chrX",12471693,12472918,6.30046,"FBgn0259143","Promoter"
"chrX",12498014,12498358,5.14608,"FBgn0086047","Promoter"
"chrX",12503348,12503760,9.51916,"FBgn0086047","Intron (FBtr0073652/FBgn0030396, intron 1 of 3)"
"chrX",12510784,12511170,1.87601,"FBgn0086047","Intron (FBtr0073652/FBgn0030396, intron 1 of 3)"
"chrX",12572846,12574307,4.06362,"FBgn0264542","Exon (FBtr0331718/FBgn0030400, exon 2 of 3)"
"chrX",12575660,12576069,5.5376,"FBgn0030400","Intron (FBtr0331718/FBgn0030400, intron 1 of 2)"
"chrX",12578830,12579874,9.97236,"FBgn0030400","Intron (FBtr0331718/FBgn0030400, intron 1 of 2)"
"chrX",12580441,12580867,3.4497,"FBgn0030400","Intron (FBtr0331718/FBgn0030400, intron 1 of 2)"
"chrX",12581721,12583194,16.3564,"FBgn0030400","Promoter"
"chrX",12591276,12591832,7.52931,"FBgn0283712","Promoter"
"chrX",12594017,12595624,15.6906,"FBgn0030403","Promoter"
"chrX",12596082,12600451,14.3519,"FBgn0052654","Promoter"
"chrX",12600888,12601857,5.15766,"FBgn0052654","Exon (FBtr0340105/FBgn0052654, exon 3 of 9)"
"chrX",12602837,12604393,6.89723,"FBgn0052654","Exon (FBtr0113444/FBgn0052654, exon 3 of 8)"
"chrX",12604766,12605455,6.37803,"FBgn0030406","Exon (FBtr0113444/FBgn0052654, exon 6 of 8)"
"chrX",12605958,12606696,4.02195,"FBgn0030406","Exon (FBtr0113444/FBgn0052654, exon 8 of 8)"
"chrX",12607740,12609165,7.0057,"FBgn0030406","3' UTR"
"chrX",12610477,12611053,3.52943,"FBgn0030406","Promoter"
"chrX",12628824,12629359,8.87421,"FBgn0030410","Promoter"
"chrX",12630344,12630888,1.42559,"FBgn0030411","Promoter"
"chrX",12631649,12632405,13.1885,"FBgn0030412","Promoter"
"chrX",12653919,12656052,12.1119,"FBgn0015024","Promoter"
"chrX",12665340,12665957,5.4175,"FBgn0283559","Promoter"
"chrX",12670117,12670864,6.95373,"FBgn0283559","Intron (FBtr0073683/FBgn0011837, intron 2 of 3)"
"chrX",12677017,12678536,11.8908,"FBgn0283559","Exon (FBtr0073683/FBgn0011837, exon 3 of 4)"
"chrX",12686973,12690496,12.7038,"FBgn0030417","3' UTR"
"chrX",12691130,12691539,4.78532,"FBgn0030417","Exon (FBtr0333767/FBgn0265523, exon 7 of 10)"
"chrX",12691898,12692508,2.32968,"FBgn0030417","Exon (FBtr0333767/FBgn0265523, exon 7 of 10)"
"chrX",12710474,12712148,6.06044,"FBgn0030417","Exon (FBtr0333767/FBgn0265523, exon 4 of 10)"
"chrX",12714073,12715382,7.71217,"FBgn0264678","Exon (FBtr0333767/FBgn0265523, exon 3 of 10)"
"chrX",12716717,12717181,3.90603,"FBgn0264678","Intron (FBtr0333767/FBgn0265523, intron 2 of 9)"
"chrX",12724166,12724637,3.75821,"FBgn0264678","Intron (FBtr0333767/FBgn0265523, intron 2 of 9)"
"chrX",12725237,12725689,4.29252,"FBgn0264678","Intron (FBtr0333767/FBgn0265523, intron 2 of 9)"
"chrX",12727564,12728357,7.5749,"FBgn0264678","Intron (FBtr0333767/FBgn0265523, intron 2 of 9)"
"chrX",12735478,12735923,6.34921,"FBgn0264678","Intron (FBtr0333767/FBgn0265523, intron 1 of 9)"
"chrX",12737157,12737982,8.41696,"FBgn0265523","Intron (FBtr0333767/FBgn0265523, intron 1 of 9)"
"chrX",12739142,12739886,15.0003,"FBgn0265523","Intron (FBtr0333767/FBgn0265523, intron 1 of 9)"
"chrX",12741949,12742575,2.13593,"FBgn0265523","Promoter"
"chrX",12754373,12755232,4.82152,"FBgn0265830","Exon (FBtr0342623/FBgn0265830, exon 2 of 2)"
"chrX",12897823,12898427,4.06631,"FBgn0052650","Promoter"
"chrX",12902308,12902977,3.13687,"FBgn0030431","Promoter"
"chrX",12904561,12904985,2.90988,"FBgn0030432","Exon (FBtr0073694/FBgn0030432, exon 2 of 2)"
"chrX",12905502,12906143,5.33218,"FBgn0030432","Promoter"
"chrX",12907388,12909481,12.3616,"FBgn0030434","Promoter"
"chrX",12910166,12911708,7.23695,"FBgn0030435","Promoter"
"chrX",12930730,12931072,10.2422,"FBgn0086675","Intron (FBtr0308694/FBgn0086675, intron 2 of 6)"
"chrX",12932630,12933285,5.3758,"FBgn0086675","Intron (FBtr0308694/FBgn0086675, intron 2 of 6)"
"chrX",12934821,12936265,8.88404,"FBgn0086675","Intron (FBtr0308694/FBgn0086675, intron 2 of 6)"
"chrX",12936780,12937623,17.5739,"FBgn0086675","Promoter"
"chrX",13089335,13090311,7.85708,"FBgn0010303","Promoter"
"chrX",13091185,13091862,6.19095,"FBgn0261524","Promoter"
"chrX",13094337,13095293,7.71923,"FBgn0030447","Promoter"
"chrX",13097108,13097511,3.25253,"FBgn0030447","Exon (FBtr0346130/FBgn0263005, exon 5 of 6)"
"chrX",13111722,13112482,15.409,"FBgn0263005","Promoter"
"chrX",13115044,13116654,22.0327,"FBgn0250862","Promoter"
"chrX",13127895,13128856,11.3009,"FBgn0052638","Promoter"
"chrX",13131378,13131747,1.34398,"FBgn0030452","Promoter"
"chrX",13136999,13137865,7.38921,"FBgn0052645","Distal Intergenic"
"chrX",13145428,13145994,3.66427,"FBgn0052645","Intron (FBtr0073725/FBgn0052645, intron 1 of 5)"
"chrX",13155093,13155720,5.93644,"FBgn0030456","Promoter"
"chrX",13157561,13159353,14.371,"FBgn0025463","Promoter"
"chrX",13192276,13192665,4.97055,"FBgn0030459","Promoter"
"chrX",13210654,13211647,12.0865,"FBgn0265630","Promoter"
"chrX",13212516,13212862,3.1739,"FBgn0029133","Promoter"
"chrX",13221228,13222872,7.76162,"FBgn0029133","Intron (FBtr0073732/FBgn0004456, intron 2 of 7)"
"chrX",13235290,13235656,7.36922,"FBgn0052639","Promoter"
"chrX",13238525,13239338,2.15773,"FBgn0052639","5' UTR"
"chrX",13251231,13251591,4.85457,"FBgn0004456","Intron (FBtr0073732/FBgn0004456, intron 1 of 7)"
"chrX",13256763,13257160,2.80192,"FBgn0004456","Promoter"
"chrX",13267427,13267866,3.25253,"FBgn0041210","Exon (FBtr0333331/FBgn0041210, exon 9 of 14)"
"chrX",13284291,13285587,6.23863,"FBgn0041210","Promoter"
"chrX",13286416,13287796,8.13371,"FBgn0030465","Promoter"
"chrX",13288142,13288539,8.00228,"FBgn0030466","Promoter"
"chrX",13288877,13289834,6.96684,"FBgn0030466","Promoter"
"chrX",13294885,13296621,6.64154,"FBgn0030467","Promoter"
"chrX",13297147,13297905,5.35351,"FBgn0030468","Promoter"
"chrX",13298916,13299534,5.48034,"FBgn0030468","3' UTR"
"chrX",13300501,13301215,9.279,"FBgn0030467","Intron (FBtr0339946/FBgn0030467, intron 1 of 5)"
"chrX",13302188,13303314,15.8531,"FBgn0030467","Promoter"
"chrX",13304191,13304903,15.1862,"FBgn0266376","Promoter"
"chrX",13305304,13306720,9.54361,"FBgn0266376","Promoter"
"chrX",13314969,13316088,4.8524,"FBgn0283680","Promoter"
"chrX",13329611,13333509,59.2486,"FBgn0040309","Promoter"
"chrX",13335549,13337667,25.928,"FBgn0010198","Promoter"
"chrX",13338562,13339142,5.0291,"FBgn0030474","Promoter"
"chrX",13371494,13371951,3.78868,"FBgn0030478","Promoter"
"chrX",13373907,13374735,6.0452,"FBgn0030478","Promoter"
"chrX",13378080,13379391,4.48178,"FBgn0030478","Exon (FBtr0073769/FBgn0030478, exon 5 of 7)"
"chrX",13380908,13381520,3.07806,"FBgn0030479","3' UTR"
"chrX",13382631,13384891,67.8499,"FBgn0030479","Promoter"
"chrX",13385355,13387286,11.7706,"FBgn0030480","Promoter"
"chrX",13391022,13392148,6.84345,"FBgn0265831","Promoter"
"chrX",13396861,13397352,7.6857,"FBgn0030482","Promoter"
"chrX",13397692,13398052,3.33325,"FBgn0030482","Promoter"
"chrX",13398553,13399021,4.43747,"FBgn0030482","Exon (FBtr0073777/FBgn0030482, exon 2 of 6)"
"chrX",13404496,13405056,11.313,"FBgn0030484","Promoter"
"chrX",13409695,13411711,10.7007,"FBgn0030485","Promoter"
"chrX",13413324,13414114,6.95969,"FBgn0030486","Promoter"
"chrX",13464094,13465077,3.70193,"FBgn0085353","Intron (FBtr0339702/FBgn0265416, intron 2 of 10)"
"chrX",13540011,13540389,3.90603,"FBgn0030494","Distal Intergenic"
"chrX",13542881,13545214,35.5058,"FBgn0030494","Promoter"
"chrX",13563808,13564504,21.2099,"FBgn0086674","Promoter"
"chrX",13564885,13566028,14.2313,"FBgn0284227","Intron (FBtr0113443/FBgn0086674, intron 1 of 8)"
